id,is_iceberg
9f840a7d,1.2578578e-19
2ad5ee96,2.5637652e-11
cb8b875e,0.7385419
2283d088,0.08012864
545f8210,1.2190729e-13
7eeed38a,0.8915243
be77b9e7,0.010890305
16ec40a3,0.99496
b7e74bcf,0.85824156
8a36acfd,0.7690953
d2e5b493,0.99581194
bd88797b,1.1750374e-09
78566a26,0.0070333183
32449528,0.2615996
5f6ffdad,0.38339025
38bdc33c,0.81742835
f88a9ed3,0.6690694
c1fe2103,7.3928294e-07
63f7ddd9,0.0006904602
97e123d2,0.18784684
7d078228,0.31809956
6b43e60f,0.9951075
e07665a4,0.4139951
4da0c147,1.132303e-05
1d2474a1,0.55335003
f39a3050,0.003270328
aaeb3f89,0.025391102
daa3d1e9,0.040847957
23cad3ed,0.9555813
dc8fd92d,0.6557003
994a2787,4.4380677e-15
5009ce8c,0.97080994
95ba90c7,2.9828943e-14
bb176f20,2.6012504e-14
57ccd603,0.59090215
c3767f5b,0.9473314
076492b4,0.0032944977
68864007,0.77028203
fb124dd7,0.9101623
c59fbfc0,8.465123e-25
ddce9f51,0.17814061
c459dbf6,0.8853817
1a39b44e,0.6609306
a31f8519,9.468356e-15
29ff4d55,2.8406012e-06
c0a87a44,0.7749592
aa07ea34,4.80474e-15
ed7b77f3,0.8819387
ccb10918,0.88566995
aba1f2cc,0.0021896064
0c4b7ce6,0.09193429
26a29fae,2.3230105e-17
6a1a9b91,0.052749306
fda0d9b3,2.4811855e-09
2f7da2f9,0.5507024
948317c5,0.07964888
df315de0,0.0654771
51762e5e,0.9978641
9be1f9d4,0.8675807
b20f16ca,0.19342813
24f677ab,0.9724931
19d36f67,4.5582534e-33
db098e36,0.9978086
3ab323b5,0.46038973
db204654,0.94378924
f0b7c362,0.8939158
9c36083a,0.84388053
00247e48,0.7313633
99064331,1.5468048e-06
fb023b97,0.014131665
834a13a2,0.00013554096
b4fb7c3b,0.9995406
cccc91e5,2.0768284e-05
e777f5c4,6.92771e-12
8a367850,5.6802614e-12
01aee49b,0.9954976
09a3f3cb,0.9986191
b7837a99,0.82710683
0e5c18fe,8.656481e-07
433d92a6,1.1767869e-05
d8c1c90e,0.00045642257
5cf350ea,0.83946776
9e6adfeb,0.012814432
398c373b,9.156757e-07
8e1cb96b,0.33051798
c0ab7de5,9.1153415e-06
b7519f43,0.7404222
54d7929f,9.333001e-19
222a4407,0.29971412
4cd8d439,0.20043325
ac31d9e4,0.49210075
0c51475f,0.9983178
926b4b5d,0.96705234
3072aeb4,0.9402914
5508aabc,0.00013193488
7ff080c1,0.510277
c8137158,0.00010442288
73f4c54a,0.99993837
0ab19c8d,0.92397285
57c090c7,0.70147145
b3f4d7c8,0.9944538
d4a81cf9,0.90372014
497c4ff8,0.27258012
8949311b,0.8241729
d4f17d1d,0.032848597
cbd015d6,1.0407413e-13
4ff7d773,0.86889124
5950d2f6,0.056637824
f0b4c564,0.15553671
4727e088,0.817523
2c9b195c,0.814728
04c441b0,0.802225
9f1e2246,0.07554683
3bf56119,0.38093275
385033f6,0.3272773
1e14e9eb,0.7285228
4ec14d05,0.9994875
d16ffa50,0.9197008
6f2147d7,0.003486991
13540275,0.99826586
280aaa6c,0.9553083
63d6fcf6,0.4699847
e1130afc,0.31429374
8915b349,0.83121324
02cb6179,0.99742925
816084ef,0.48490462
e83e27ef,0.11409187
9928b6cb,0.19827288
398c44d5,0.6148424
4e9944c8,0.12986562
ade738c7,0.008122504
df106f1f,0.8269558
707c42f2,4.2909433e-19
c7d6c968,0.982338
2f62a2d3,7.2627264e-12
58a62136,0.09880972
8e16308d,3.09343e-14
10d97d10,0.18024072
862a2dd5,0.799311
45d7cd09,1.0307617e-08
daef67d6,0.6863841
40b9f916,0.004239857
c17dc729,0.9375522
d008e04f,0.8140456
a5a6fe15,0.9958942
e9ce7834,2.2651406e-18
518a5aeb,0.9627192
fd6e49ab,0.02508226
35ef2d54,0.98310554
be1f3e73,0.899711
013825b7,0.61778617
c48b752b,0.80712557
a0f39ace,0.9999765
800aff52,0.0056474507
e0eb259a,0.52076906
404bdcc5,0.99249744
9be770cc,0.108952165
e002bdfa,0.31677818
511f8764,0.9347172
d41e40d8,0.8255114
ff846aa6,0.7503097
c261a419,0.06893724
c3358fec,1.0
62972972,0.99744743
3f15e6a3,6.189329e-07
f239dd72,0.13393071
e9d815ef,0.34178776
568085b5,2.2375861e-10
80708782,0.9174346
a578b01b,0.9830016
04b81012,0.00030699372
3fbd3a3e,0.021353662
536bc047,0.99786365
6905e82d,0.8909466
352b0ab0,0.989903
205506f4,1.0
b4075da1,9.8562496e-21
0132c59d,0.4813638
5c471255,0.51995116
b9ee0383,0.92993045
aee38fe1,0.99949574
93eda776,2.0707754e-10
d65ee363,0.99798834
7e6785d9,0.12702015
c006cf82,0.9998399
197f9050,0.81189615
efce51fc,0.0007260144
d8dd1b33,0.98965216
ca5bae71,0.015157938
66eba58c,0.8362337
e080fee1,0.03097272
9626a2b5,0.56090444
c0298b7d,0.95907885
80f17a8d,8.5613186e-07
fefe71e5,0.60699993
92a45990,0.6519451
8e922071,0.7806975
d5952199,0.0013700724
3c56cf59,0.9871722
5b677f30,0.99711156
70986e85,0.77047193
ee110bda,0.7297003
e7b4d317,0.82032263
f59f29f5,0.02583006
3d1e179e,0.022233188
4e9c76d9,0.6042764
5b5d407e,1.372974e-21
bb4d8184,0.7514051
5f5ad493,0.84787405
a304ae2e,1.317887e-11
ac337f79,0.44907308
e00e495a,0.0011734664
71477bcf,0.59499973
22ed2916,0.21231216
05fdb1ce,1.7128998e-25
4c5e56dd,0.01453954
fab2df1f,9.568802e-20
afe6a1d1,0.9939282
fa03ba13,0.9099001
663dd2bf,0.71846235
5d3aa488,1.6843228e-07
11d63814,0.9999995
11ac5623,0.9995258
dd28b028,0.01402384
bf244975,0.73545
6a2fe659,9.16467e-13
bd689e7a,0.79288137
a7b21484,0.030055225
06626706,0.9999995
2fcb2613,0.8063773
1ee7f506,0.99937904
c462096f,0.18491107
59b91711,0.622389
148ad313,0.23494402
a04c148d,0.99371994
142d14f3,0.9991784
0dccef06,0.9933048
bf9dea3e,0.99580824
121ec728,1.0
25ea1800,5.8108535e-15
024bed49,0.88557917
771a9bc9,0.50113195
8b2562e0,0.7701738
fefe0db6,7.009721e-06
a6cc8fa1,0.79027104
fe33ce5b,0.212518
c11a6fd5,0.94670993
69152132,0.94615805
dd54beb5,0.9053147
46d8944e,5.758658e-25
f278cc6a,0.8012706
9cba91e4,0.044192463
37e80ad8,0.00024798512
6247d06a,0.8093915
0bb564ea,0.91486645
f8802638,0.57260364
cb77c1d4,0.9740285
edcad79c,0.2751462
ade84952,0.014085174
e9a4a8f7,0.0032803118
8c3c9c0b,6.114162e-08
c105af7a,0.08542889
64a96816,0.2350514
d435722b,0.00064855814
f8c2c17d,0.121828854
30b0c5a1,0.70120263
a241eee2,0.90650547
577af3a1,0.79686785
b1e49a9f,0.6821964
49eff60f,0.9717769
171ffc36,0.6330561
2dbb2931,0.76702535
851f9ad8,1.0869894e-08
ef787241,0.0047922134
3ed46d9b,0.48248005
61a96458,0.2535118
a0eb8b65,0.34295964
8058e7e7,0.9975714
5d0969c3,0.9849466
06dc5d13,0.95424855
614d8fdf,0.0053709745
068ace8d,0.99779767
55bd7491,0.90216136
59db8d78,0.03278947
ee9ba395,0.3234796
3833c332,4.9887454e-13
f9c56480,0.8053893
35041821,2.0946056e-10
67426d52,0.11048359
f2eba496,1.1888662e-23
cfc6b272,0.78647536
be6e6157,0.00085040927
060762c6,0.9999658
28e5c819,0.59869254
165b73a3,0.7122477
1a16ebf2,0.9995152
c76353ea,0.3476196
c56aab52,0.31159127
19ba105e,0.0019958615
4ccf1d67,0.63944644
d3f00ca5,0.00043189526
dc366696,0.96939254
11ddfec4,0.79912055
71036847,6.6699375e-36
9108a260,0.029045194
812d2c7d,0.9829552
601d54b4,0.1538131
2a21ddce,0.8292425
e03f632f,2.7064242e-15
27c1c4f4,4.420979e-10
9929fc67,0.34081113
cc5b496e,0.0011087656
9ec5c0b5,0.06510717
5fa292a8,0.76949215
d0e35d53,0.7393025
cfc89ddf,0.60663986
fd3916f4,0.9879055
019ab715,1.8117195e-30
d0a7830b,0.76309496
2e1acd63,0.9313469
c5810152,0.9038143
8dae1e77,0.09941617
afe44c59,0.8609396
ac640b5a,0.22987354
5c47f5bc,3.8133802e-08
2e5e1053,0.000169307
e30d5450,0.63849294
0de92cf0,0.0020201504
e97daf2c,0.99653006
5bcc2bf5,0.0
d347d81e,0.00086823106
2799f5cd,0.8176469
ce4b96f7,7.187104e-11
a6365299,0.5208008
6eb86fb2,5.6550343e-05
d1384eb4,0.9393648
66c3ab6a,0.5156411
9be981c9,0.9961717
e5fc3dd4,0.8540186
fd3f01fc,0.98006845
5fbb0aa0,0.99529684
6968f510,8.8544315e-05
7509aad8,0.9403939
9cf9c8ce,0.86053395
157c589d,0.085814744
fcc51d2f,0.11437273
6852ee69,0.71295464
8a388b27,0.8390461
e3b1fdd6,0.78523886
1d644f91,0.33564866
893a7d79,0.9909938
9ef2d53f,0.84112895
eaea1243,0.9971216
2d210670,2.5879394e-13
b04329c3,0.22978407
1d88e97d,0.9891083
e5c8ae65,0.9621146
841810cd,0.010063469
187a1e4b,0.4707809
24f8bc83,0.7128972
071678c5,0.8860625
3121517d,0.7746422
62db6263,4.7615335e-15
4b6fe0a5,0.2937922
016588cd,0.852273
e47db8cd,0.0054353178
6009575c,0.028932393
59d093d3,0.78497744
b3edce17,0.99998987
77cb2808,0.2909519
b318189f,0.705701
eb804bc3,0.9514661
27af98c1,0.8461703
75bbd171,0.4153437
26a7450a,0.765836
9f96c645,2.2167015e-23
f295285a,0.9525051
1861ae59,0.0010583997
320e2661,5.393044e-06
48b64c84,0.0101337135
596115ad,0.7424419
24c5d2ad,0.39884472
513481e4,0.7967752
679ca3d6,0.62845796
550511fc,0.83810997
33ad621e,0.77154446
a7cd4c8b,0.5662998
942ce002,0.7986911
4a33d600,0.06534076
52512da4,0.1627492
199d9dd5,2.5352344e-12
910c7a11,0.7536372
2dc4b47e,0.00095170736
067c0baa,0.85733896
66ec0485,1.3224185e-05
93e203f1,0.99963665
1eae71e0,0.97954905
9a320603,5.6928123e-15
97c75edc,0.6452485
e3a3993c,0.8942623
03647606,0.9414518
b5758e75,0.87233734
cb341897,0.9306065
80a1d2ad,0.99631214
f2afc45e,0.22325546
e2e037d3,0.9998702
d8513bb1,0.99305105
2bb05740,0.96653926
568eee1e,0.16344619
48073219,0.056185633
52770a14,0.7331327
bb78aa77,0.9664328
d2041d74,0.79199266
0c650b7b,0.32994437
3ed634b4,0.9632462
4e7ef4d3,6.860292e-09
dc676914,2.3156191e-07
9ef182ba,0.19631535
19456254,0.37328735
45c7e999,0.50681573
1e5f187e,0.8796997
8372c5dc,0.8238114
0a113574,0.98642826
22ac144f,0.92258
82a0baaa,0.9108144
fb9c0a38,0.9995163
586d1724,0.028238922
42491e8b,0.7503476
32d8d667,0.34608883
2d658824,0.76694024
79e58200,0.99230754
50e426df,0.24845567
71d908c0,0.0032913685
1f275072,3.8713867e-19
a1bb2901,0.00035572052
6c99ed0b,0.8793909
d8216f4c,0.51238227
ebb34ef7,1.1993506e-18
0a71e0d1,0.00047400594
3bebe07a,0.98454595
0de67b1a,0.18969694
7409fd1a,0.18608817
1e27c8fd,5.6441425e-21
65cfde78,0.004466921
ab7841b4,0.43710327
f5064f4e,0.376469
57457484,0.9971763
5492eb34,0.00038293004
78dfcd52,0.00427562
7dcfa04d,0.7097051
0f7ccad8,0.5103045
730b2296,0.9930303
c1f05b03,0.9028342
265ced3a,0.26119775
92f976d4,0.946662
2ac16805,0.9992045
b2de0386,0.6170813
898f0d27,0.97637933
b6d290df,0.84772825
64bc67c4,0.5497451
e54ee68e,0.9775892
5f14e447,0.00017261505
9c736f77,0.64625865
328fd096,0.97488976
e8e9dfc3,0.54722863
a3a85eeb,0.33478302
d4b96d3f,0.9953098
bb255043,0.0029996634
8696136a,0.6243836
be23ea08,0.8365092
777d00a2,0.022165447
bc8d3476,0.00023126602
f6f8857d,0.7987582
c57f13ef,0.5194273
7aa6b7a3,0.2648036
512c569c,0.7762288
48b1c243,0.0148331225
75ff94ee,4.540201e-05
c60f051c,0.99999726
032b1bda,0.10971466
77531032,0.20609078
06210232,0.014083266
d7418c1f,0.84016126
e2e957ba,0.72541136
566b0a76,0.078522146
7c6691b5,7.6807235e-05
990a0ecd,1.0
16914cc9,0.003575027
e78a6709,0.83991385
98aa34a8,0.9229019
1908cc60,0.30204022
81946709,0.99968636
2fd07377,0.6251527
d5c0e0d7,0.65416396
58ec0c92,0.35165906
3aeb362f,0.856017
147d59ab,0.39164603
e0829262,0.35459715
8b86d83e,0.17529926
9a350af0,0.3358297
aba1b542,1.9135276e-08
b0112ad5,5.366005e-16
4ea094c0,1.2056418e-05
74964450,0.93777657
e4a06bc9,4.1112065e-07
245ef22c,0.9466798
828460e1,0.72861415
fcbdad05,3.1057454e-10
50ff69e1,0.9002553
28cf2057,0.007821113
8ede8c69,1.2642274e-05
323458ef,0.8417419
3c002c59,0.008090228
24e5b88f,0.9154399
a09d9139,0.98766863
d0b1be68,0.3375002
bcd22f87,1.4369622e-12
f90b1c41,0.999999
f14f533a,2.0972784e-06
acfaa4ff,5.795688e-08
78e7617b,0.97734535
febe6575,6.8366136e-34
5cd96fb8,0.9628533
88027f9c,0.8502213
388dd3bb,0.07092306
8e6cf4d3,0.9737774
0b2daf85,1.2195432e-12
63f51c56,8.417619e-06
5b6305ad,0.22454372
241c50cb,9.5144015e-17
495a6ed2,0.0013486445
b04bf998,0.9992604
c55e7096,0.33464125
2c9d1b48,1.7416696e-22
e20a003b,0.81079686
33725817,0.98641944
fe05fc09,0.2709455
b9022c8f,0.91600066
b5abb620,2.3912365e-08
e62b3eb0,0.007563591
95812205,0.56741774
209f8e41,1.3314378e-36
9bb3cd44,0.9647128
86bf6810,0.93788683
919cb6af,0.819636
8cabc104,0.63907194
ca5fec7b,1.0
01e7f145,0.6724775
d2826f8e,0.001316756
e584f028,0.18483475
4bdcb525,0.68124783
6b2bc3e9,0.7222825
7a523e74,7.4248504e-07
1c3a420c,0.60495967
8b383772,0.077277005
c420c42d,0.99998343
f0326766,0.7887294
d67ae313,0.0014245808
7a00e52a,0.9746356
fd60ce30,0.98796505
d0de0afb,0.8366413
5dab3243,0.98493356
e82b326f,0.9380816
96ca682f,0.9999937
e7ba2cd2,0.0008466244
47f2fbed,0.023694456
faac6b8d,0.9790051
2eb785f3,0.071713716
95f440be,0.9998682
e735e243,0.74812627
bd83f233,0.5143841
e2315156,0.9152627
07945467,0.0
256daf6a,7.733335e-05
70801a8b,1.0
518578cb,0.9775886
5e630a80,0.67970246
b2df2187,0.846689
ff32d7dd,0.85079795
5144d458,1.0
f9f973c1,0.24197105
ac65b2c5,0.9804715
e5cece41,0.007445872
cc9ca990,0.99345076
2b771726,0.05170834
fcea895a,0.9995079
fd477a03,0.0943248
4aa26de8,3.6800736e-15
9a842704,0.97748387
b1bb19c4,7.151048e-14
fc46a862,7.886925e-34
e43d659f,0.66081303
f344be4c,1.5537273e-11
31671342,0.638567
4d67ed4e,0.06914213
1dd1c8e2,0.72177684
ab08e37e,0.7746015
c2924cd3,1.2406335e-11
fde48cdb,6.702154e-20
3c7c170d,0.39919484
ebeedf33,0.7776567
6235d8b4,0.9900663
73a8162b,0.09811306
b37e2349,0.9711413
0dbc58b1,0.019457906
14741b3d,0.966391
fe1f82c2,0.99324524
9a75c053,0.6942605
581d8a32,7.00817e-06
eedeabd8,0.89281917
2208fecd,2.2549824e-20
b68c71e6,0.020117939
dea2cdb7,0.9887099
ff3401e1,7.843371e-24
5ccfa32c,0.95573115
15370256,0.9999929
d81a82c6,0.83077145
c78671c6,0.83120453
7fbf3fc8,0.83633167
de8159e7,0.20503238
efcca249,1.0
c3cdfd7c,0.06111896
1fbae11c,0.8489963
a78197b9,0.9928781
9510487f,1.3218106e-07
11f770cd,0.0008672178
d2401c84,1.272623e-06
781d4a78,0.96875703
236f4be5,0.9958163
df56ab4b,0.99722654
ea825acf,0.89921474
cf992e29,5.89678e-15
66750962,0.034938455
fa423857,0.44495785
d6889deb,0.92174184
e62ff090,0.00012162555
47acfd80,9.527599e-05
b9f5efc5,8.471219e-12
1a2a1f7f,3.8622482e-23
e8067065,0.97355264
db61755b,0.75972855
c97e4c01,0.8207339
02538d0d,0.93100214
9930fe8b,0.9981238
1e053314,0.9927945
247e0650,9.181765e-13
a4eb05bf,0.99999964
66ea133d,0.23469952
3220362c,0.90641403
67162075,2.198754e-16
5af75025,4.0261536e-10
5dd87bb9,0.8776734
010dc181,0.8091121
40dbd0a9,0.7016692
0c10fd9e,0.82642484
39c38975,2.086788e-06
20f60e12,0.21624017
4fb6e67f,0.7250235
d7d3e9fa,0.9027941
787d0e9a,3.073299e-18
7d92a013,3.208632e-10
65f79253,0.18733042
a20dfd11,0.00030615926
c04f50a0,0.5798069
a007e147,0.9964121
80e35877,0.95637494
e3631e6a,0.9974227
684fd7ec,0.00022026896
9dbdb2b8,0.8234292
1768e4bb,0.577661
d84884d6,0.68031836
838a14ae,0.68002903
6e007f95,0.2579338
6e0c3725,0.42303467
d4c5252a,0.00019443035
209cba64,0.76297975
1df44a05,0.74128354
d925c0cc,0.875682
85981d62,3.855509e-14
18b93e7f,2.5197565e-18
4936bb64,0.77038115
d57686b7,0.0066646934
0d6d23b5,0.9964427
3859bfa4,0.90229946
2cfddca9,0.71503425
32eebbf8,0.8235423
79c40371,0.3172317
f7f432f6,5.5844946e-05
d50e3a56,0.0039018393
b63bbdee,0.008829415
de327375,0.7646719
43a0d395,0.23253018
db465006,0.70235634
44809656,0.17024714
3c72f288,0.9993237
3f449132,0.99520385
ec5d4a58,0.6844543
49d62856,0.90755755
b80fb15c,0.0071279407
368e304e,0.78335404
f19bdd74,8.315979e-12
b55e823c,0.9999981
89dd11b9,0.0006917119
4286352d,3.83019e-08
4b10a9dc,0.00029462576
3bdbb13c,1.9069256e-06
7e9f355f,4.187364e-08
f420301b,0.38061526
4e3c03ff,0.00032749772
3227e0ba,0.80767965
d12d7771,0.99977016
6616970c,0.7788714
186ea788,0.32059708
42867a33,0.9922464
7ed03e02,0.6939434
f24ce309,3.7319193e-12
18d7021a,1.1353804e-05
9a18807f,0.03346321
a94b079b,0.52448416
255c4f02,2.384229e-05
93ba10ba,0.99419475
95567789,0.02876845
bb09a45b,5.03324e-19
a972a7db,0.8859217
2bd5da67,0.64025664
7a43c51d,0.92060566
29adcf10,1.9047146e-09
6742855f,0.00565812
d20e49b2,0.04926297
9f81771e,0.012741387
de27fefb,0.3285671
d18f6f0e,0.034040064
69973737,1.0
76509472,0.8791094
57157f35,0.0018647015
72f5cc06,0.9771652
19982389,0.7352497
4ed21d3b,0.9895711
5a0ca890,0.12089145
65ea29c4,3.4831705e-13
b4f11fb6,0.99453425
8836e0c8,0.0014492273
30456db6,0.9985918
19174e69,0.9211785
8baa045a,0.8282652
bfc86919,1.0
2f93bac6,0.99909055
c44960f2,0.9977787
b660e80e,5.7186045e-15
76411374,0.70572823
839bbcfe,0.7898629
bc8c483e,1.7705828e-10
d9577013,0.95760334
b47fc3d2,0.60962456
a57ef2a1,0.65327275
d6908d52,0.08222014
99814ee7,0.79765713
0b6c4509,0.8791716
095f1797,0.08699685
7dd828c0,0.5010335
764b4e82,0.0
91ef8a0c,2.0113482e-18
a91ee052,0.99977815
a01318ab,0.8477951
325ad084,0.5908637
2ceb258a,0.80879605
a969eea6,0.99999833
1a538ed3,1.1695989e-06
65e14f46,0.80788183
77c165c3,2.295036e-17
14c60c1d,0.9955122
630360e8,0.885664
8d7026fa,0.60537344
13964a63,0.57782996
d0155b0f,2.0537184e-06
46afff48,0.80923414
4868f534,0.8379578
26743a5c,0.8914268
ad50aaf3,0.001871258
89cc4fce,0.00013101101
715785e6,0.83446014
3d28a858,0.98214185
ba36851a,0.806152
51ecc6ab,0.0029104054
b1ec4727,0.9078932
040c5d78,5.7364076e-07
a8a77c55,0.4741847
32f51fe6,7.0056934e-09
8ef7a06b,2.602742e-12
838fafac,9.257391e-05
7d0b89b1,0.6767143
7d9636c4,0.37187374
8d37529b,0.99995697
5fd612ad,0.94774336
323ca98d,0.75912523
842d7d88,0.84426296
c7529197,0.82147074
3235b7ca,0.7599497
2436a25b,0.75017005
e6d8d670,0.00043860078
1c5a5a1f,0.07803118
1c1d6c80,0.9974042
9579aa49,0.694218
aeb95ac9,0.95663553
db172beb,3.9296057e-07
ae2a516d,3.2624784e-12
63e579b1,0.044068873
a49b42ff,0.21699989
99fb914f,0.99832773
d86b48d1,0.0023502707
6bca064a,0.9560815
d3bc5515,0.99214125
ded30e1d,0.14705753
d88e4b44,0.13093367
6f688a3c,0.08056581
a98dcb63,9.318887e-17
6d9d1eca,0.45668933
51924408,0.022911817
a8f910bb,0.9612843
7f12814f,0.74861646
cdcdc401,0.46083894
5dea100e,0.82488203
04738deb,8.7264536e-11
e4064b10,0.015743852
c84df9ea,0.9002412
ba8130e2,6.181457e-19
7535f0cd,0.008342415
c915f66c,0.11534941
f0c360e7,6.2390135e-11
fed2396a,0.8947705
5d58a277,0.98182327
21279402,0.8863311
873d8adc,0.7628441
2fb68d77,0.624236
8fb1a67b,0.45042005
fe8c6150,3.0696506e-06
c00db5d4,0.87395006
2e3a38d3,0.9307053
38464042,0.7052239
58d4e224,0.0037311614
a7bfbc2a,1.6768324e-06
9cdcf947,0.99339235
6c610fd4,0.7745497
50fd58f2,0.81507677
b093a813,0.7472974
28f4e51e,3.1808506e-07
2d01ecdc,0.9210955
290992c4,0.9902734
e0f83a9b,1.0
7cdbe05e,0.99079573
2a33464b,0.89715576
84521f2c,0.991366
a1d7e535,5.276379e-27
f77a2b74,5.2158105e-09
f2c5216a,0.6521534
b516302a,0.8079459
564266ec,0.83343077
56d23ee0,0.42057616
8c9971b5,0.8959755
fe75e357,0.771219
cfab3237,1.045922e-08
f7258c56,0.012118131
e79cb5cf,0.20697016
efbb58a0,0.8259828
ff8d6575,0.09097329
cf6d0221,0.9960369
b057a3cf,0.9696315
d7aa3d66,0.99739736
db1b3f2d,0.25585884
9cfd7cd3,0.9655782
0dc59065,0.17232138
f2742949,0.91262686
cfa8905d,0.009835333
6bc7bb68,0.9581626
df228195,0.3986463
92b3fd07,0.9364978
99181903,0.81597084
17b47421,5.635756e-12
54c58af0,0.9990326
c533141a,2.3819703e-14
3a89f639,6.929477e-13
2b9438cd,0.99640995
de0fc4ea,0.76111
d0b4812d,0.7520813
5ab3daa8,5.8663824e-10
3a205fb9,0.99514586
81d06d13,0.2571319
5b155890,0.4151687
b7332f47,0.6436217
13a49895,0.6802047
a9dcaf7e,8.347025e-06
daccb199,0.86729527
0a31aaec,0.010944396
effc32ab,0.9029214
b9b1d1ae,0.99839497
837567b0,2.0377577e-06
76364052,0.9994025
614324a1,0.93125665
3b20239f,0.94211364
49054d2e,4.3705e-13
59eea5d5,0.76785016
eaa8408c,0.7412803
3b3369f8,0.7837541
06f7cf48,6.8233207e-13
99cae923,1.3084025e-14
c2b732c8,0.82576394
5652b0eb,0.9998321
033f2509,0.80816877
d32b7520,0.6597746
86bfefc7,0.009564221
3279d1d5,0.76306903
22221e9d,0.79284054
9bdc1896,0.8036278
49fa8e72,0.76703095
d911954a,3.398304e-05
16fcc6f5,0.33990347
b5e8f248,0.79691213
10f410ba,0.9970616
fb702ee7,0.6474772
a162448e,0.0021704435
2e757023,0.93356794
877bcc05,0.9896193
0dfcd873,0.9941021
c4e06675,0.17765209
a1c03878,0.24611792
d187d757,0.9034092
967875e8,3.399847e-07
7fe478cb,0.81948185
d43aa540,0.29929528
964acdef,0.1488069
d7ecc1b7,0.7027241
a5b32893,0.968938
5b68a817,0.19564185
8f374224,0.7867017
8deced1c,3.1699275e-07
c5959db1,0.9910501
d3c61d2b,1.6135232e-06
f4cb6420,0.6061259
18b8670f,3.3825898e-05
777d03d6,0.9863138
57b18759,0.03306043
4843496a,0.8732333
6156c963,0.8414899
73165630,0.8154721
53c49cf8,0.43826097
1f2e9806,7.377507e-08
5addc113,0.99360836
35d2fbc5,0.22749719
3a451e5b,0.35859376
59b9eb6e,0.55405766
f8669a86,0.6762363
fa3ff835,0.001767695
6e7e427b,0.8420906
8b05e1a1,0.78119504
ad3727d3,0.64213014
8965e560,0.9538456
821e0c31,1.0894018e-07
2b33b417,0.26443714
acc4dd50,0.8711045
4a0a5cd5,0.9001391
21aa40fc,0.9842917
1d91bf6e,0.59795535
923910f8,5.972979e-13
54c012c3,0.79480004
00d366d6,0.93376267
278627ff,0.95834047
1372a58e,1.0213658e-08
4b4247a5,0.98170906
0c496d3a,0.9964908
d6774ba7,2.2668195e-07
814bc35f,0.83026445
36497217,3.5883897e-07
c9a9bb5b,3.4037317e-08
ac07e085,0.09703153
f806ebf1,0.86685705
bd9dd604,1.07547045e-14
3679bbf9,0.3622177
db1343a0,0.14956188
679dd63b,0.30656692
43eebf55,0.08712053
74e2d160,0.99732625
e09bc632,0.979282
1b2227be,0.002396673
989685c7,0.40150863
05ba66d2,0.99559736
ed366c4e,0.29141247
954f4238,0.04293409
21f4f395,0.80893433
127bda37,0.9882027
ca5c432e,3.6296977e-13
4429971a,0.99461615
a6179f95,8.640168e-05
d0d5165e,0.8363064
fe3f7d13,0.5946406
66be84a3,0.051422834
154d8985,3.2824136e-16
27260e05,0.41808107
6c37d4ca,0.03312391
69a6b224,3.494694e-18
9d37a1ab,0.38873982
5998bcf9,0.2673844
1198c02c,0.37096256
9b7c82ed,0.09030032
4b335d8a,0.8839898
9655bde5,5.6686087e-05
2df55cab,0.16085798
97c45082,0.17320815
a8ad8cd3,0.9784698
591b8504,0.91298336
4cfc4b39,0.40322965
cf87475a,0.5458286
ea222d2d,0.88951373
f1266956,0.015997529
c3bf1074,0.84370697
92633d3e,0.038531423
bfe11458,0.15944105
f142d550,0.93123543
03942109,0.33959943
9381009e,0.9532845
db9508e8,0.8005586
dc61215b,0.00022289157
d7b962ae,0.502155
ac883af0,0.8049515
a18d0c4a,0.74734956
4b656126,0.62363946
6adfd15a,0.7947853
5ebfa034,0.5254174
3363e0db,0.99986404
852a432a,0.61302507
6fa80d7a,0.99979573
569c4651,0.178471
57422abf,0.88686407
64c1438f,1.2447757e-05
0f7a771a,0.7738803
cf68a502,0.5252766
ebc580bb,1.073556e-22
17d13500,0.5972391
f1565d79,0.90751016
e5ac1d27,0.0020709634
62339204,0.016802013
49807b4a,0.99974525
8935c7e2,3.6061948e-07
a561f2b4,0.19614583
04387235,3.1374655e-06
04aac344,4.1004103e-15
54063004,0.0008737445
1b5e08dd,0.33034283
6968282d,0.84878516
281524f9,0.78849065
fd553fc8,0.6021872
e45f0b13,0.043222874
b34a4ca2,0.33603173
0dcd8be5,0.3353411
c90f547a,3.3062496e-18
4c34de66,0.43638867
a47f4d0f,6.3972555e-23
2a317a41,0.99214834
b64c8598,0.9600282
2bdbb188,0.920773
ccc89b62,0.7765354
645ba2a0,0.8365474
09e8a5e5,0.071279675
be3a1e7a,0.20055759
92d0180c,6.142616e-07
2e8ae485,2.7709796e-12
007f8195,0.91312367
2bc2e785,0.96696806
baed3d4d,0.8514886
fe9848ab,0.99735284
426619f5,0.8579619
6d129e11,0.8916353
906e6124,0.14055938
d96aba17,0.9999848
2d18a140,0.84860164
4b6c1a2b,0.87686217
da62caad,0.9999315
5a0cfeff,0.015720546
befbb68e,2.9067355e-25
cad3b152,0.98447335
d79fa5f7,0.62560284
7462cddb,0.9499173
0097d47d,0.9887715
68d6335c,0.9599621
9f81549c,7.3043256e-14
638d49b9,0.85685277
51a50ebd,0.20710817
95131535,0.8688506
3c470d57,0.7230859
